Review #,Review,product,delivery,price,service,explanation
51,legit ganda ng shoes kasya sa bby ko na 16months running 2yers old n kc bbyko thanks lazada and seller,1,0,0,0,
52,good quality bilis ng shipment and super bait ni seller will order again for sure,1,1,0,1,
53,nice sound thank you seller nagustuhan ko yung item salamat exact order ang dumating oorder ako ulit for my daughter happy buyer here sana same parin sa sunod ko na order salamat,1,0,0,1,
54,all goods i received already i used alreadynice quality malambot sa paa hindi sya nakakailang suotin ill order again color white naman thanks,1,0,0,0,
55,kumpleto naman lahat ng item wala din sira magaganda lahat salamat sa seller dahil mas mura sa kanila salamat din shopee gumagana naman lahat ng item kailangan ko lang habaan review para sa coins binabasa ba to ni shopee hahaha anyways order na kayo dito magaganda mga tinda nila,1,0,1,1,
56,hindi masyado magandareasonable price,1,0,1,0,
57,worth it maganda sa personal okay naman yung quality,1,0,0,0,
58,very sensitive pang sya biglang nao off pag natouch lang tsaka nagco voice activate so nakakahiya ito sa library,1,0,0,0,
59,thank youkaso lng ang 41 ay masyadong maliit,1,0,0,0,
60,ang bilis niya dumating inorder ko siya nung march 27 and dumating agad siya march 30 ang angas niyang tignan at wala naman siyang sira nung dumating kaya goods lahat,1,1,0,0,
61,very good satisfied with the product thank you for this we will order again kasi kulang hahahaha we trust this shop good quality,1,0,0,0,
62,hi got my order ang bilis nun delivery ngayon this is my second time buying here at maayos naman at mabait ang seller definitely buy again next time salamat seller rider and shopee,0,1,0,1,
63,received order cute sya di rin sya nag leleak thank you,1,0,0,1,
64,ganda ng na order ko kaso mali ung size na ipinadala mo po maam,1,0,0,1,
65,super sealed and nice ng thumbler di ko pa na tetest kaya 4 stars lang binigay ko pag nag work siya ng mabuti i will order again kasi nagustohan ng partner ko,1,0,0,0,
66,sure order agad ako  gaganda ng item  thank you seller more orders to come,1,0,0,1,
67,good im happy na discover ko itong portable fan na ito i can use it anywhere and everywhere thank you seller and shopee,1,0,0,1,
68,very pretty po tas worth it huhuhu ang ganda,1,0,0,0,
69,dust i got from 2 beds sobrang ganda ng product na to i just noticed na parang amoy sunog habang gnagamit sya i also dont recommend using it ng matagal feeling ko magooverheat sya,1,0,0,0,
70,first time to try fake nails hopefully mailagay ko ng maayos haha thank you seller,0,0,0,1,
71,good super gnda nya guys muka ding syang matibay,1,0,0,0,
72,just received the packaged well package at mabilis naman ung shipment ng mga items complete din malambot ung tela thank you po seller,1,1,0,1,
73,i ordered size 40 pero maliit pala sya,1,0,0,0,
74,items arrived in good condition everything is well packed and the item itself has good quality yung ibang shorts medyo maalit sa size ko  but anyways will definitely order more soon thank you seller,1,0,0,0,
75,super ganda i love it thankyou so much super ganda i love it thankyou so much super ganda i love it thankyou so much super ganda i love it thankyou so much super ganda i love its,1,0,0,0,
76,very satisfied sa mga onesies bushapants socks and red hats don lang sa mga random mittens and bonnets medyo hindi ko nagustuhan yung mga designs but overall magaganda padin mga na deliver sakin thanks seller,1,0,0,0,
77,both bombshell and vanilla lace smells good legit ang long lasting hindi din cya masakit sa ilong planing to buy again if maubos kona thank you seller,1,0,0,0,
78,high it is what you see in the picture and big capacity when opened like two to three person can fit in parang matibay naman po siya medyo mabigat lang ng konti pero i like it so muchhh thank yoh seller,1,0,0,0,
79,very sturdy received ko din pang ilang order ko na sa shop na to hindi pa din ako nabibigo same quality pa din sa mura price pero nakita niyo naman sa video na may konting damage hindi manlang idouble check bago iship out suki niyo na ako dito why naman,1,0,1,1,
80,1010 see pictures for reference nagustuhan ko tlaga sya ipit nya ung tyan ko dretso pa short ung sa short banda lng di ganun ka higpit pero keri lng makapal sya good for its price medium size ako pero small kinuha ko buti nlng bili ulit ako nxt,1,0,1,0,
81,salamat seller at shoppeemaganda yung itemnagulat nga ako nung buksan kobigla na lang nag expandmukha namang matibay at wala din damagenakakatakot lang tiklupinbtw salamat po ulitganon din sa rider nq nagdedeliver kahit naulansalute,1,0,0,0,
82,finally my order has been received got these after fifteen 15 days understandable because of the typhoon it got delayed and delayed but no worries i loved the product though masikip sakin ang size 32 hehe but the quality is so so much nice in its affordable price thanks seller,1,1,1,0,
83,naka bubble wrap p po ang item bgo q n receive secured talaga walang damage worth it ang money for its price functional item thank you so much,1,0,1,0,
84,maganda siya for its price and mabilis lang rin siya dumating marami rin kayong pagpipiliang colors thanks seller,1,1,1,0,
85,1010 isa to sa mga orders ko nung dec na super tatagal dumating but umabot naman before matapos ang taon anyway the designs are cute hjndi lang kasya sa kuko ko yung pasquare na design kasi mej malapad sya so if maliit yung kuko nyo like me go for the,1,1,0,0,
86,worth the wait and price unlike the other wireless earphone i have ordered in other shops this one is definitely worth it malakas and good quality ang sound okay din ang mic mabilis lang din mag charge and i have noticed that it charges itself once put back in its,1,0,1,0,
87,very nice po thank you seller hindi nalng na picturan pero sobrang ganda,1,0,0,1,
88,good 2x na ako nag order sa shop na ito maganda matagal bago masira,1,0,0,0,
89,maganda ang quality at ang telanagustuhan ng asawa ko,1,0,0,0,
90,wireless received this in good condition maganda ang sound quality malinaw  at automatic connection once pairedthank you seller and shopee and courier for fast delivery,1,1,0,0,
91,maganda ung item lahat maayos at tama ung size and ung color worth it sa mura na hala ga may maganda na slipper ka na thank you,1,0,1,0,
92,hello po ayan na po ang order ko maganda again thank u sellersa uulitin po,1,0,0,1,
93,thank you so much po recieve kuna po super bilis dumatingok nmn cia manipis nga lang sakto lang sa price niamy magamit na ang baby kothank you seller 5stars,1,1,1,1,
94,tru po yung sa description yes po opo hehehehehehehehe,0,0,0,0,
95,maganda sya legit orig napaka ganda salamat po,1,0,0,0,
96,has scratches no manual on how to use the straw nonetheless serves its purpose pa rin,1,0,0,0,
97,okay naman ang quality for its price medyo mabigat sya hope it will last long at di agad masira perfect for the rainy season,1,0,1,0,
98,very fast transaction ordered 25 shipped 26 received 28 ang cute niya tapos yung quality is nice naman lalo na for its price my friends saw it and they thought na its real lol sa sizes lang talaga nagkakaproblem and natatanggal tanggal siya but still so excited to wear other,1,1,1,0,
99,i just received my parcel thank you seller my husband like it thanks din sa rider npakabait,0,0,0,1,
100,nakakaliit ng tyan kahit papaano buti nalang dumating bago magsunday,1,0,0,0,
101,long lasting and waterproof kelangan lang hintayin mga 1015s to make sure na nag set na sya before mo ismudge test okay naman,1,0,0,0,
102,super ganda po nya at longlasting din po salamat talaga seller at salamat din po shopee at ky kuya raider sa pag hatid,1,0,0,1,
103,maganda ung item thank u seller,1,0,0,1,
104,tnx seller everything are in good condition and mabilis na ship ni seller kaya deserb itong 5 star rating na ibibigay ko tnx,1,1,0,1,
105,lahat po ng order ko complete na dumating and lahat po magaganda worth it na po sya for its price thank you,1,1,1,0,
106,super ganda po ng tela ang lambot thank you seller,1,0,0,1,
107,ok hindi sya ganon ka bango  but still good quality,1,0,0,0,
108,order completed thank you po kumpleto po at tama po ang lahat ng kulay at size ng shoes thank thank you,1,0,0,1,
109,fast delivery well packaged item shipped immediately manipis na ang tela puede na sa price nya kasi mura nman thnx,1,1,1,0,
110,mganda quality pero manipis at maliit ang size pra sa large mukhang size small lng hindi kksya ky hubby,1,0,0,0,
111,grabe  sa dami ko ng naorder sa shopee dito lang talaga ako napahanga lahat gumagana nung una nalungkot ako kase sira yung box pero natuwa ako kase lahat ok sya  thank you s seller sa next order ulit  binase ko rin kase mga comment section bago ako,1,0,0,1,
112,ang ganda ng lipbalm promise hahahahaha oo bibili ako uli hahahahaha,1,0,0,0,
113,ang tagal dumating pero affortable talaga natin syaka matagal sya matagal kahit anong pawis mo thankyouuuu kuya rider,0,1,1,0,
114,correct color and size malapad sya kaya nde bagay sa mga payat ang paa kasi maluwag for reference im size 40 pero i ordered size 4243 and saktong sakto yung size saken though maluwag sya malambot and comfortable suotin thanks seller,1,0,0,1,
115,cute and easy to handle photo not related but it is so cute very affordable for its price high quality dalawa yung binili ko tig isa kami ng boyfriend ko so far matibay naman sya mahirap lang isara sa umpisa pero maganda naman,1,0,1,0,
116,good 2nd time to order pero unlike sa na una  hnd sya naka bubble wrap kaya may gasgas butas na din yong packaging  dhl sa pagdeliver oorder ulit ako pero sana paki bubble wrap na po,0,1,0,0,
117,saktuhan lang maganda tsaka kasing laki lang sya ng phone space saver medyo mahirap sya ibalik dahil maliit nga lang pero ok naman,1,0,0,0,
118,excellent item received in good condition ang cute pa kasi maliit lang hindi bulky pag nilagay sa bulsa ok din yung sounds nya thank you seller,1,1,0,1,
119,super ganda pati sister and mama ko nagustuhan super sulit ang price will order again,1,0,1,0,
120,received all the items in good condition useful ang battery para sa handy fan lalo na sa panahon di din matagal ang shipping maayos ang packaging at safe ang mga items thank you seller sa magandang service,1,1,0,1,
121,i love it magaganda ang mga items na nisend well packed also accommodating ang seller will definitely order again,1,0,0,1,
122,true to color im obsessed yall one of the best purchase this is so cute af ill buy again but different color thank you so much for this cutest stuff,1,0,0,0,
123,maganda po sya ganyan ka kapal tas nadedetach and attach din sya para maluwagan and masikipan overall maganda nman,1,0,0,0,
124,ang soft and napakastandard ng pagkakagawa napakalong lasting ng lip therapy na ito napakasmooth pa sa labi,1,0,0,0,
125,maganda ang product tyaka satisfied naman ako hehehe gusto ko mag order olit,1,0,0,0,
126,okay na okay ang quality for its price worth it kala mo mamahalin comfy sa paa sakto lng din ang size size 7 paa ko so i ordered 3839 ill definitely order other styles thank you,1,0,1,0,
127,so far wala pa sana magtagal kahit mura lng thank you seller,1,0,1,1,
128,the one fan got broken but i fix it already the packaging not quite good but it arrive safely nmn malakas sya thx seller,1,1,0,1,
129,wala picute kasi binigay ko na agad haha  a b c d e f g h i l o v e y o u,0,0,0,0,
130,ang ganda po ng pants hindi siya makapal hindi din manipis sakto lang ung tela malambot at komportable isuotthanks po sellershoppee and kuya na nagdeliver,1,0,0,0,
131,graby ang ganda ng design niya tas good yung sound quality walang basag,1,0,0,0,
132,thankyou sa seller natupad ung request ko na umabot ngaung araw sakto po ang dating maganda ung item buti nlng dalawa binili ko order po ulit aq nxtym salamat dun s delivery mbait po at on tym,1,1,0,1,
133,maganda xa size 8 ako sakto lng nagustohan rin ng anak ko yong isa  sana lahat ng rider may shopee pay kasi sayng yong cashback but thankyou seller,1,0,0,1,
134,maganda xa maganda xa pwede pang skulat tama lang prize nia,1,0,1,0,
135,maganda cia at sobrang lambot sa paa pang lakadat ang bilis ng pg deliver thank u sa seller at rider,1,1,0,1,
136,iba yung color ng paka orange sa picture vs sa personal pero ok lang naman cute pa rin yung orange color,1,0,0,0,
137,super safe ang itembilis dumatingrate 5stars,0,1,0,0,
138,good sorry for the super late review sobrang busy lang anyway maganda and solid naman yung tumbler nagustuhan ko ang ni mama what you see is what you get talaga thank you seller,1,0,0,1,
139,okay sya medyo naliliitan lng ako compare dun sa nabili nung friend ko but all in all maganda sya nagana and sturdy ung kanyang stand,1,0,0,0,
140,ito na ata ang pinaka the best na bluetooth earphone the best ang sounds lalo na sa pakikinig ng music at panunuod ng videos or movies ang astig din lalo na sa gaming so far ito na ata ang number one bluetooth earphone,1,0,0,0,
141,good maganda xiathank you seller,1,0,0,1,
142,maganda  as i expected from the seller thanks po,1,0,0,1,
143,good quality excellent thank you seller pangalawang bili ko na to highly recommend mga ka shoppes,1,0,0,1,
144,napakaworth it bilhin what you see is what you get talaga kaya pabudol na po kayo,1,0,1,0,
145,best guality so very usefull to use lalo na gaya ko na driver ang init supper salamt sa seller at shoppe rider godbless po ingat,1,0,0,1,
146,good wow super cute tlga sobra nagustohan ko sya sa mura hlaga my magnda kna pang ootd thank you seller and rider,1,0,1,1,
147,maganda tela nung high waist panty pero yung bra hindi ko nagustuhan malaki yung pagka form ng sa may breast tsaka manipis,1,0,0,0,
148,good nice product sana matibay ito and magtagal literal na maliit pala talaga d xa pwede sa pangmalakasan na ulan but still okay na rin,1,0,0,0,
149,good hindi ko alam pano idescribe ang fabric niya since para siyang rubber or what pero maganda naman hindi naman ako nagkaallergy or what hehe,1,0,0,0,
150,okay naman siya video not related,0,0,0,0,
151,okay lang naman kaya lang mas maganda pa rin yung may kulaythank you seller at sa nagdeliver po,1,0,0,1,
152,super effective medyo loud lang talaga ung sound at madaling uminit pero it does the job well sana mag tagal,1,0,0,0,
153,good quality and malakas sulit na sulit bibili pa ulit sa susunod,1,0,1,0,
154,thank you seller and kuya rider maganda siya at walang damages malambot sa paa mauulit ito order ako uli tnx again,1,0,0,1,
155,all goods nmn toyung box nya lng naka gusit at medyo bukas akala ko nga sira din yung item eper well good nmn pala ty po seller,1,0,0,0,
156,thank you seller dumating na order ko maganda siya sakto lang ang sukat sakin medyo makapal din tela niya,1,0,0,1,
157,maganda malambot siya suotin at maganda yung pagkakabalot thank you po seller,1,0,0,1,
158,ang cute tamang tama ang size mabilis pa maiship will definitely order again thank you seller,1,1,0,1,
159,maganda poexcited yung dalawa salamatmagagamit nila ito sa studyat online class,1,0,0,0,
160,good ganda ng quality worth it sa price thank you seller,1,0,1,1,
161,ok naman 2nd purchase ko na to pero lagi parin may kulang last time kulang ng 2pack ng face mask pero sinend naman nila sa gcash yung refund ngayon kulang nanaman ng 1pack ng mask,0,0,0,0,
162,2nd ordered kuna ito ang ganda talaga at ang mga design sosyalan very affordable pa,1,0,1,0,
163,nice maganda at maayos mga products shipped immediately well packed will order again thank you shopee,1,1,0,0,
164,this is so perfect for me for a very cheap price i will buy more next time mall price for like this is 1000 and it doesnt fit me sakto un 3xl,1,0,1,0,
165,order recievedthank you seller ilang beses na akong nakaorder sa inyo ok na ok ang quality ng mga item nyoorder ulit ako next timethank you din kay kuyang rider,1,0,0,1,
166,matibay thank you sellerd po ako nagkamali sa pag orderwala pong damage lahatmaganda lahat,1,0,0,1,
167,i love how it fits on me i dont regret buying it planning to buy more from this store sulit na sulit ang pera mo dito perfect ang length and it hugs my body love it,1,0,1,0,
168,wala po akong picture pero maganda po quality ng sandals rubber sya so maganda for rainy season hehe i will probably order again,1,0,0,0,
169,very happy pamangkin ko mura sya para sa price nya mukang mabigat pero magaan lang pala sya need lagyan ng toe box guard para di masyadong lukot at maluma agad thank you,1,0,1,0,
170,ok ang quality nagustuhan ko ginagamit ko sa apo ko kc may sipon linagyan ko ng tubig at vicks guminhawa ang paghinga nyasalamat po,1,0,0,0,
171,2nd time to order perfectly fit kasi kay hubby fast deliverythank you seller shopee and ridertill next order,1,1,0,1,
172,rubber magandaang cucute thankyou seller pinagbyan mo q sa tamang size at clorthankyouthankyoushoppee at kua rider salmt,1,0,0,1,
173,dec 17 the quality is good na for its priceee super lambot n affordable thank u so much,1,0,1,0,
174,maganda po maraming salamat magamit ko ito sa pictorial at online class napakaganda ng quality sana tumagal siya super satisfied,1,0,0,0,
175,ang gandaaaa especially the bags i love it worth it for its pricee thank you seller shopee and kuya rider follow me on my shop as well,1,0,1,1,
176,liquid eh order ako ulit pang amoy chupapi tnx,1,0,0,0,
177,super ganda ng product na to all are functioningno damage  well packaged i will surely order again,1,0,0,0,
178,about sa size na nakalagay sa description medj tama sya 23cm talaga yung size ko 36 dapat ako pero i got the 37 which is 235 naman ang insole and im glad that i made the right choice kasi ang hard at ang sturdy kasi ng shoes na,1,0,0,0,
179,ang ganda nya for a cheap price pero ang cute nya nagustuhan dn sya ng ate ko ang sarap sa paa will order again para sa hipag ko,1,0,1,0,
180,received ordered in good condition and completeno damage at allgumagana nman thank you seller,1,0,0,1,
181,hindi sya totally photochromic,1,0,0,0,
182,ang lambot niya sa paa maayos naman siyang dumating at sakto lang nung sinukat ko maraming salamat seller happy new year,1,1,0,1,
183,super thank you maayos po ung binigay kahit na naka 1deals sobrang thank you po godbless po,0,0,0,0,
184,well packed at ang ganda pa nung item may dumi yung takip tsaka hindi na matanggal pero overall ang ganda naman ang bilis pa ng pag deliver thank you so much seller,1,1,0,1,
185,its my second time to order in this shop i ordered again kasi sobrang ganda ng quality ng square pants nila super sulit sa price thank tou so much seller will order agian for sure,1,0,1,0,
186,maganda po lahat salamat po seller ang mura lang po sulit na sulit po salamat din shopee at kay kuya rider salamat po ulit,1,0,1,1,
187,napakaganda ng shoestnx po seller,1,0,0,1,
188,grabe ang ganda ng slippers it exceeds my expectation super mura pero ang ganda ang bigat pa thank you so much seller will order again grabe ang ganda ng slippers it exceeds my expectation super mura pero ang ganda ang bigat pa thank you so much seller will order again,1,0,1,0,
189,okay po ang item tas nka bubble pa doble pa ang pagkabalot okay po sya thank seller at kay shopee lalo na kay kuya rider,0,0,0,1,
190,nagexpect lang siguro ako ang alam ko sa authentic hawk parang malambot kapal si tela at pagkaalign ni pad perfect ito medyo nipis lutong pero salamat po lock in tech medyo may excess na sinulid tas un heavy duty zipper parang magbakbak,1,0,0,0,
191,very good nagamit ko na siya and sobrang cute niya wala din sira maayos super love it,1,0,0,0,
192,hi kinda disappointed sa part na kulang ng strap yung isang bra sa picture kasi dalawa yung strap tapos iisa lang yung nakarating samin overall maganda pero sana po nxt time paki check ng product hindi pa nman po sa amin yung isang bra na walang strap pero thank you,0,0,0,1,
193,nagamit na namin kaso maitim na siya bili nalang ulit ako next time thanks,1,0,0,0,
194,fast delivery thqnk u seller and rider will order again,0,1,0,1,
195,nakalimutan ko picturan kasi binigay ko agad sa pinag regaluhan ko pero mga dzai pa budol na kayo dito super goods ng quality  super laki i think kasya hanggang 13 years old haha basta malaki siya na ang ganda,1,0,0,0,
196,two days lang dumating na agad ang ganda niyaaa tama yung color at size maganda yung quality di mainit sa feeling tsaka comfortable talaga siya sakto yung size sakin kahit 410 lang ako perfect sa mga petite thank you so much seller shopee and rider,1,1,0,1,
197,wateryoily omggg its so bangooo swearrr nitry ko sya then its been 19hrs na pero hanggang ngayon amoy ko padin syaaa ang bango nya talagaaaa buy na kayoo,1,0,0,0,
198,super ganda ng tela nya dahil cotton fabric sya ang sarap suoten dahil malambot sa katawan thank you so much shopee thank you seller  courier,1,0,0,1,
199,very good maganda po lahat ng na order ko thank you,1,0,0,0,
200,sounds and bass is an 710 but better sya sa mga buds na natry ko na nakukulangan lang ako sa bass sana lang pwede palitan yung language when changing from music mode to game mode and vise versa di ko na kasi alam if nakagame mode na ba yung buds,1,0,0,0,
201,subra ganda ng quality thank you so much di po ako mag sisi subra ganda ng quality  order na po ako ulit,1,0,0,1,
202,excuse sa paa kong dirty npakaganda ng quality at okay din ung fit nya sa paa ko lakas mga shala nung slippers love it so much,1,0,0,0,
203,gamit ko rigth now yung ring light ang ganda ng quality well packanged walang damage yung box gar3b sobra sobra sa bubble wrap hahaha thank you seller all in all 55,1,0,0,1,
204,grabeee i saved alot of money i dont usually rate products pero eto deseervee3 super kaamoy nya yung original wala akomg masabi muntik na ako bumili ng original pero i said na try ko ito and didnt disappoint thankyouu seller,1,0,1,1,
205,anggg kyuttt nyaaa po excited nakong suotin tenchuuu,1,0,0,0,
206,always in good quality mabait po si seller  sana double or tripple check lang sa orders para tugma lahat  nakipag coordinate naman c seller well order parin nman po  thank you,1,0,0,1,
207,910 thanks po cute ang ang mabango po siya ok lahat ng dumating isa lang na video han ko kinuha agad nila,1,0,0,0,
208,super ganda huhu  sorry late rate medyo busy eh hihi bibili ako ulit kase kulang thanks selleeeer,1,0,0,0,
209,maangas yung kulay satisfied true collors makapal parang muka lang ng kapitbahay hahahahhahhahahhahahhahahhahahahhahahahhahahhahah all goods,1,0,0,0,
210,saktong sakto saken di ako nag add size kaso ang luwag pa din nung mga line line sana magtagal ang nipis niya lang kung mag aadd size kayo much better kaso maluwag talaga yung mga line niya,1,0,0,0,
211,ndi sya ariana grande cloud amoy nya yung so in love ng bench disappointed ako,1,0,0,0,
212,10 maganda nagustohan ng hubby ko madali dalahin kasi slim lang sya stay hydrated ganda pa ng kulay will order again,1,0,0,0,
213,thank you po seller and shopee ganda ng quality ng umbrella and medyo maliit yung umbrella but ok namn kase pang 1 tao lng tlga hahaha,1,0,0,1,
214,thank you so much seller for being honest and trustworthy items delivered complete and in good condition godspeed to your business just right lang yung fit niya and hindi uncomfortable yung pagsinuot na,1,1,0,1,
215,idk yet lets see kung tatagal nga sya hopefully overall i love the product and for sure bibili ulit ako since pati yung mom ko nag papabili din,1,0,0,0,
216,items shipped immediately super wellpackaged ang daming bubble wrap excellent quality will order again,0,1,0,0,
217,second time order ko na po and again ang ganda ng quality nung tumbler okay din yung spoon n fork set hehehehe thanksssss,1,0,0,0,
218,okay yung items walang damage at maganda packaging nya thank you seller yung picture not related for coins only,1,0,0,1,
219,oilyyy my favoriteeeee if u like sweet scents and just fresh powdery scent and expensive go buy this one kahit na sa malayo ka maaamoy ka nila hahahahah,1,0,1,0,
220,nice come with box ang ganda nya and very comfortablecute ng colorsmall qualitythank you so much sellergod bless you im happy,1,0,0,1,
221,it was definitely worth it akala ko may missing parts pero wala complete lahat and maayos di din maluwag yung lalagyan ng phone and ring light,1,0,1,0,
222,cute its really good for usb fan like it thank you seller as well as shopee,1,0,0,1,
223,mabango pero not long lasting mabilis din nadeliver thank you,1,1,0,0,
224,maganda ung tela nung jogging pants makapal ok din ang tahi maayos sya sakto lng din sya sakin will order again next sale thank you seller,1,0,0,1,
225,mali yung shade na dumating sakin  dapat color maroon at red eyy pero parehas red ang dumating pero ang ganda naman  mali nga lang,1,1,0,0,
226,i ordered hm i received bench im still grateful kasi mura naman,0,0,1,0,
